UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
240329,"R",2175,"R",862,"R",1313,"R",8,"R",2,"R",6,"R",61,"R",29,"R",32,"R",16,"R",12,"R",4,"R",43,"R",22,"R",21,"R",0,"R",0,"R",0,"R",1928,"R",738,"R",1190,"R",24,"R",8,"R",16,"R",15,"R",7,"R",8,"R",80,"R",44,"R",36
240338,"R",171,"R",66,"R",105,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",4,"R",2,"R",2,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",155,"R",60,"R",95,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
240365,"R",2262,"R",893,"R",1369,"R",16,"R",5,"R",11,"R",78,"R",30,"R",48,"R",24,"R",12,"R",12,"R",47,"R",19,"R",28,"R",0,"R",0,"R",0,"R",2053,"R",811,"R",1242,"R",8,"R",2,"R",6,"R",12,"R",3,"R",9,"R",24,"R",11,"R",13
240374,"R",716,"R",316,"R",400,"R",2,"R",0,"R",2,"R",25,"R",9,"R",16,"R",58,"R",25,"R",33,"R",50,"R",18,"R",32,"R",1,"R",1,"R",0,"R",536,"R",245,"R",291,"R",11,"R",5,"R",6,"R",12,"R",6,"R",6,"R",21,"R",7,"R",14
240392,"R",1032,"R",247,"R",785,"R",5,"R",3,"R",2,"R",16,"R",9,"R",7,"R",159,"R",10,"R",149,"R",40,"R",13,"R",27,"Z",0,"Z",0,"Z",0,"R",487,"R",141,"R",346,"R",73,"R",22,"R",51,"R",251,"R",48,"R",203,"R",1,"R",1,"R",0
240417,"R",1965,"R",922,"R",1043,"R",8,"R",5,"R",3,"R",40,"R",21,"R",19,"R",20,"R",10,"R",10,"R",19,"R",5,"R",14,"R",3,"R",1,"R",2,"R",1778,"R",824,"R",954,"R",19,"R",6,"R",13,"R",34,"R",22,"R",12,"R",44,"R",28,"R",16
240426,"R",540,"R",204,"R",336,"R",11,"R",5,"R",6,"R",5,"R",4,"R",1,"R",5,"R",2,"R",3,"R",6,"R",1,"R",5,"R",1,"R",1,"R",0,"R",460,"R",168,"R",292,"R",7,"R",2,"R",5,"R",5,"R",2,"R",3,"R",40,"R",19,"R",21
240444,"R",10178,"R",4744,"R",5434,"R",33,"R",16,"R",17,"R",472,"R",212,"R",260,"R",234,"R",93,"R",141,"R",365,"R",163,"R",202,"R",9,"R",5,"R",4,"R",7523,"R",3437,"R",4086,"R",163,"R",74,"R",89,"R",270,"R",130,"R",140,"R",1109,"R",614,"R",495
240453,"R",5591,"R",2516,"R",3075,"R",28,"R",5,"R",23,"R",241,"R",101,"R",140,"R",266,"R",101,"R",165,"R",247,"R",100,"R",147,"R",4,"R",1,"R",3,"R",4445,"R",2020,"R",2425,"R",94,"R",40,"R",54,"R",8,"R",4,"R",4,"R",258,"R",144,"R",114
240462,"R",1476,"R",893,"R",583,"R",3,"R",2,"R",1,"R",19,"R",15,"R",4,"R",20,"R",9,"R",11,"R",21,"R",8,"R",13,"R",0,"R",0,"R",0,"R",1344,"R",824,"R",520,"R",11,"R",7,"R",4,"R",16,"R",9,"R",7,"R",42,"R",19,"R",23
240471,"R",1452,"R",543,"R",909,"R",1,"R",0,"R",1,"R",25,"R",10,"R",15,"R",17,"R",9,"R",8,"R",16,"R",6,"R",10,"R",1,"R",0,"R",1,"R",1339,"R",500,"R",839,"R",16,"R",5,"R",11,"R",15,"R",6,"R",9,"R",22,"R",7,"R",15
240480,"R",1836,"R",823,"R",1013,"R",9,"R",5,"R",4,"R",33,"R",16,"R",17,"R",19,"R",16,"R",3,"R",37,"R",15,"R",22,"R",2,"R",2,"R",0,"R",1657,"R",734,"R",923,"R",14,"R",6,"R",8,"R",25,"R",8,"R",17,"R",40,"R",21,"R",19
240505,"R",629,"R",244,"R",385,"R",5,"R",3,"R",2,"R",4,"R",2,"R",2,"R",7,"R",4,"R",3,"R",28,"R",9,"R",19,"R",2,"R",1,"R",1,"R",566,"R",220,"R",346,"Z",0,"Z",0,"Z",0,"R",7,"R",3,"R",4,"R",10,"R",2,"R",8
240514,"R",275,"R",88,"R",187,"R",25,"R",7,"R",18,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",13,"R",5,"R",8,"R",0,"R",0,"R",0,"R",219,"R",70,"R",149,"R",5,"R",2,"R",3,"R",6,"R",1,"R",5,"R",4,"R",2,"R",2
240596,"R",162,"R",90,"R",72,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",151,"R",83,"R",68,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240620,"R",646,"R",215,"R",431,"R",4,"R",1,"R",3,"R",3,"R",1,"R",2,"R",11,"R",8,"R",3,"R",51,"R",23,"R",28,"Z",0,"Z",0,"Z",0,"R",549,"R",173,"R",376,"R",5,"R",3,"R",2,"R",16,"R",2,"R",14,"R",7,"R",4,"R",3
240657,"R",337,"R",123,"R",214,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",18,"R",4,"R",14,"Z",0,"Z",0,"Z",0,"R",295,"R",108,"R",187,"R",11,"R",3,"R",8,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"R",4
240666,"R",528,"R",236,"R",292,"R",4,"R",4,"Z",0,"R",6,"R",1,"R",5,"R",7,"R",4,"R",3,"R",25,"R",13,"R",12,"Z",0,"Z",0,"Z",0,"R",474,"R",209,"R",265,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"R",3,"R",3
240693,"R",435,"R",167,"R",268,"R",2,"R",0,"R",2,"R",6,"R",1,"R",5,"R",2,"R",0,"R",2,"R",44,"R",12,"R",32,"R",2,"R",0,"R",2,"R",369,"R",149,"R",220,"R",4,"R",1,"R",3,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0
240709,"R",28,"R",2,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",20,"R",0,"R",20,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240718,"R",1707,"R",1626,"R",81,"R",61,"R",53,"R",8,"R",7,"R",6,"R",1,"R",25,"R",24,"R",1,"R",212,"R",208,"R",4,"R",4,"R",4,"R",0,"R",1272,"R",1209,"R",63,"R",24,"R",23,"R",1,"R",102,"R",99,"R",3,"R",0,"R",0,"R",0
240727,"R",2690,"R",1193,"R",1497,"R",15,"R",4,"R",11,"R",27,"R",12,"R",15,"R",26,"R",12,"R",14,"R",109,"R",53,"R",56,"R",5,"R",4,"R",1,"R",2122,"R",896,"R",1226,"R",33,"R",15,"R",18,"R",179,"R",89,"R",90,"R",174,"R",108,"R",66
240736,"R",247,"R",75,"R",172,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",224,"R",66,"R",158,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",7,"R",12
240745,"R",216,"R",74,"R",142,"R",0,"R",0,"R",0,"R",130,"R",47,"R",83,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",70,"R",20,"R",50,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1
240754,"R",503,"R",178,"R",325,"R",0,"R",0,"R",0,"R",215,"R",68,"R",147,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",245,"R",92,"R",153,"R",25,"R",10,"R",15,"R",0,"R",0,"R",0,"R",9,"R",4,"R",5,"R",5,"R",2,"R",3
240790,"R",158,"R",59,"R",99,"R",1,"Z",0,"R",1,"R",43,"R",20,"R",23,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",72,"R",20,"R",52,"R",5,"R",5,"Z",0,"R",8,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"R",28,"R",12,"R",16
240879,"R",212,"R",45,"R",167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",212,"R",45,"R",167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
240985,"R",159,"R",60,"R",99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",159,"R",60,"R",99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241100,"R",219,"R",93,"R",126,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",219,"R",93,"R",126,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241128,"R",168,"R",60,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",168,"R",60,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241146,"R",320,"R",117,"R",203,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",320,"R",117,"R",203,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241182,"R",126,"R",42,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",126,"R",42,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241191,"R",182,"R",70,"R",112,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",3,"R",3,"Z",0,"R",169,"R",63,"R",106,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",3,"R",5
241216,"R",232,"R",168,"R",64,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",232,"R",168,"R",64,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241225,"R",314,"R",73,"R",241,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",314,"R",73,"R",241,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241304,"R",625,"R",191,"R",434,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",625,"R",191,"R",434,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
241331,"R",285,"R",43,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",285,"R",43,"R",242,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
241377,"R",287,"R",85,"R",202,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",287,"R",85,"R",202,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241386,"R",127,"R",28,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127,"R",28,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
241395,"R",123,"R",33,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",122,"R",32,"R",90,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",0,"R",0,"Z",0
241410,"R",1134,"R",414,"R",720,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1112,"R",406,"R",706,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",11,"R",3,"R",8,"R",8,"R",4,"R",4
241517,"R",551,"R",151,"R",400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",551,"R",151,"R",400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241614,"R",20,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241720,"R",305,"R",135,"R",170,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",305,"R",135,"R",170,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241739,"R",2484,"R",831,"R",1653,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2484,"R",831,"R",1653,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241766,"R",75,"R",50,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",66,"R",44,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",6,"R",3
241793,"R",58,"R",33,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58,"R",33,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
241836,"R",191,"R",58,"R",133,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",191,"R",58,"R",133,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241906,"R",180,"R",37,"R",143,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",180,"R",37,"R",143,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
241951,"R",77,"R",23,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",23,"R",54,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242042,"R",211,"R",106,"R",105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",211,"R",106,"R",105,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242112,"R",527,"R",247,"R",280,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",527,"R",247,"R",280,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242121,"R",174,"R",66,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",174,"R",66,"R",108,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242130,"R",102,"R",28,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",102,"R",28,"R",74,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242149,"R",136,"R",47,"R",89,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",136,"R",47,"R",89,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242316,"R",126,"R",37,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126,"R",37,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0
242413,"R",291,"R",229,"R",62,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",289,"R",227,"R",62,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242422,"R",9714,"R",4130,"R",5584,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9714,"R",4130,"R",5584,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242556,"R",188,"R",113,"R",75,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",188,"R",113,"R",75,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242565,"R",131,"R",82,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",131,"R",82,"R",49,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242583,"R",141,"R",81,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",141,"R",81,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
242617,"R",800,"R",299,"R",501,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",799,"R",298,"R",501,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242626,"R",653,"R",265,"R",388,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",653,"R",265,"R",388,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242635,"R",748,"R",245,"R",503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",748,"R",245,"R",503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242644,"R",433,"R",131,"R",302,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",433,"R",131,"R",302,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242653,"R",1807,"R",668,"R",1139,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",2,"Z",0,"R",2,"R",1801,"R",666,"R",1135,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242662,"R",844,"R",279,"R",565,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",844,"R",279,"R",565,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242680,"R",246,"R",66,"R",180,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",246,"R",66,"R",180,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242699,"R",293,"R",73,"R",220,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",293,"R",73,"R",220,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242705,"R",629,"R",269,"R",360,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",627,"R",268,"R",359,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242723,"R",227,"R",109,"R",118,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",226,"R",108,"R",118,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242750,"R",70,"R",36,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",70,"R",36,"R",34,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242820,"R",381,"R",366,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",381,"R",366,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242884,"R",1366,"R",359,"R",1007,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1366,"R",359,"R",1007,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242945,"R",262,"R",98,"R",164,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262,"R",98,"R",164,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
242954,"R",62,"R",11,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62,"R",11,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
242972,"R",520,"R",119,"R",401,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",520,"R",119,"R",401,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
242981,"R",377,"R",124,"R",253,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",377,"R",124,"R",253,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
243072,"R",1046,"R",372,"R",674,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1046,"R",372,"R",674,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
243081,"R",136,"R",45,"R",91,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",133,"R",44,"R",89,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
